BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,class_risk,class_risk_m1,class_risk_m2,class_risk_m3,class_risk_m4,class_risk_m5,class_risk_m6,class_risk_m7,m1,m2,m3,m4,m5,m6,m7
0,-11,-32.18194644342938,-14.050205903317284,-6.275190007720369,19.42400865989426,-10.945907980638383,-22.079004313102928,-42.99469004156934,3.225703186350525,-6.25576901306983,11.454218526304683,39.63961812675108,2,1,0,0,0,1,0,0,0.8384292975226706,0.6442284114350658,0.4096852612992813,0.2099869087337487,0.17580032617737057,0.2197947436395707,0.19670621844560848
0,89,-9.628494928275241,-40.62300597238661,13.812438390218707,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,38.697488071011776,-29.536440558291915,-20.68858016609951,39.63961812675108,2,1,0,0,0,1,0,0,0.772028075697489,0.51003750893979,0.34917332735384177,0.1899360670226735,0.20464154103138546,0.1688315916308663,0.16983223941596423
0,89,0.10503110485132926,-22.40268671367136,-6.275190007720369,-102.02399197250914,-0.6205657461785694,-57.59796544535699,-42.99469004156934,69.12583342354228,-0.6569301763486839,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.7999955287908331,0.48220887521860933,0.34526296213579133,0.19639986734126388,0.22140170613067953,0.1534488697390815,0.18508094397922153
0,-25,-2.565304319827164,10.11865790349539,-6.275190007720369,-22.37610864042569,-10.945907980638383,-22.079004313102928,-42.99469004156934,-81.901734177782,-6.25576901306983,11.454218526304683,39.63961812675108,3,1,1,0,0,0,1,0,0.9369552281347282,0.73286315838127,0.47250786977320713,0.24430607158595607,0.19233491316762485,0.2502065104009497,0.24463809877479106
0,15,-32.18194644342938,-40.62300597238661,13.812438390218707,19.424008659894593,-10.945907980638383,-57.59796544535699,-42.99469004156934,3.225703186350525,-0.6569301763486839,-15.031468297078538,39.63961812675108,4,1,1,1,0,0,0,1,0.8565694611651108,0.6665507746088969,0.46219360058993797,0.23696891621664706,0.21661251109872573,0.21879071778122033,0.21564590209257822
0,89,7.2992521072698855,-22.40268671367136,13.812438390218707,62.591533150358146,-20.34482074943662,130.94006011517888,-42.99469004156934,14.797989558389057,-6.25576901306983,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.22707535788054362,0.2990154827613914,0.19828154045240934,0.10326567781974635,0.09115244111599205,0.12482248997127483,0.07896975864179469
0,-25,-2.565304319827164,63.01142213840788,-6.275190007720369,19.424008659894593,-10.945907980638383,-57.59796544535699,-42.99469004156934,38.697488071011776,-0.6569301763486839,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.7985765272052151,0.6193674726670804,0.42643732414467767,0.2222790901313094,0.19955759332794853,0.21275181385573208,0.20150615681474418
0,-18,-2.565304319827164,10.11865790349539,13.812438390218707,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,-31.13443821970031,-6.25576901306983,-20.68858016609951,39.63961812675108,2,1,0,0,0,1,0,0,0.8663039328794607,0.6753840376424378,0.45814859420755116,0.23180345420373086,0.20388850579941756,0.2294285569985813,0.21347388729304592
0,-13,-6.318552611490688,-11.87408699036024,-6.275190007720369,19.424008659894593,-10.945907980638383,-22.079004313102928,-42.99469004156934,69.12583342354228,-29.536440558291915,-20.68858016609951,39.63961812675108,2,1,0,0,0,1,0,0,0.7912652970194916,0.5961194761478935,0.4039677198088364,0.19961559566837905,0.21797355065507112,0.2037308139942686,0.1878841464336935
1,-11,-2.565304319827164,10.11865790349539,-6.275190007720369,19.424008659894593,-10.945907980638383,-22.079004313102928,-42.99469004156934,28.859638235579908,-6.25576901306983,-13.500139077538273,39.63961812675108,1,0,0,0,0,0,0,0,0.7879336798326027,0.6017713289070853,0.401772822830956,0.2008740392640241,0.1901200660447118,0.20252098798569515,0.18723281473710685
0,-18,-21.196243191151094,-14.050205903317284,-5.747567411099988,19.42400865989426,-20.34482074943662,-57.59796544535699,-42.99469004156934,-81.901734177782,-6.25576901306983,11.454218526304683,39.63961812675108,3,1,1,0,0,0,1,0,0.938759845833608,0.7739626048170553,0.5210025404402284,0.263879553695337,0.2015296344318372,0.2671022588425206,0.258569240892621
1,89,-2.565304319827164,7.2992521072698855,13.812438390218707,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,14.797989558389057,-29.536440558291915,-15.031468297078538,39.63961812675108,1,0,0,0,0,0,0,0,0.6418475532324707,0.5078842034889397,0.33843121554201566,0.17544355041596738,0.15799557362184294,0.17219808451789373,0.14755992852532743
0,-25,0.10503110485132926,10.11865790349539,-6.275190007720369,19.424008659894593,-0.6205657461785694,-22.079004313102928,-42.99469004156934,-31.13443821970031,-29.536440558291915,-13.500139077538273,39.63961812675108,2,1,0,0,0,1,0,0,0.8955307362927181,0.7047602067687463,0.4703801349683815,0.2348037724808337,0.21219433921931993,0.2448607416570628,0.2231337951038654
0,-25,-9.628494928275241,-14.050205903317284,-6.275190007720369,-22.37610864042569,-20.34482074943662,-22.079004313102928,-42.99469004156934,14.797989558389057,-6.25576901306983,-13.500139077538273,39.63961812675108,5,1,1,1,1,0,0,0,0.8859952596200421,0.649528717111624,0.4366226677168078,0.22630823996183871,0.22455460369687005,0.21806821180444969,0.2198695091215535
0,-11,0.10503110485132926,7.2992521072698855,-6.275190007720369,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,3.225703186350525,-29.536440558291915,-15.031468297078538,39.63961812675108,5,1,1,1,1,0,0,0,0.9099396425376458,0.6544738410199702,0.4350316695303197,0.23268127876161473,0.23443196533584132,0.22380542319752836,0.22628922733517573
0,-25,-21.196243191151094,-14.050205903317284,-6.275190007720369,-22.37610864042569,-10.945907980638383,-22.079004313102928,-42.99469004156934,-31.13443821970031,-29.536440558291915,11.454218526304683,39.63961812675108,4,1,1,1,0,0,0,1,0.9324414361457047,0.7172549978074954,0.45967648145000334,0.24032687578644923,0.21175778662533765,0.25064974687420294,0.23887809671640087
0,-25,-21.196243191151094,-14.050205903317284,-6.275190007720369,-22.37610864042569,-20.34482074943662,-22.079004313102928,-42.99469004156934,-31.13443821970031,-29.536440558291915,11.454218526304683,39.63961812675108,2,1,0,0,0,1,0,0,0.9324414361457047,0.7172549978074954,0.45967648145000334,0.24032687578644923,0.21175778662533765,0.25064974687420294,0.23887809671640087
0,-11,-32.18194644342938,-40.62300597238661,13.812438390218707,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-6.25576901306983,-13.500139077538273,39.63961812675108,2,1,0,0,0,1,0,0,0.9220959639728652,0.7425870618798439,0.5081987452168955,0.26417143497691903,0.21579016534437273,0.25817106351757446,0.24047056733249678
0,-25,-9.628494928275241,-14.050205903317284,-6.275190007720369,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-15.031468297078538,39.63961812675108,2,1,0,0,0,1,0,0,0.9361014857626029,0.7629162526876073,0.5215827603148103,0.2645077416474472,0.2267726619006253,0.27133068235256347,0.25004562999335933
0,15,-32.18194644342938,-40.62300597238661,13.812438390218707,19.424008659894593,-10.945907980638383,-57.59796544535699,-42.99469004156934,3.225703186350525,-0.6569301763486839,-15.031468297078538,39.63961812675108,2,1,0,0,0,1,0,0,0.8565694611651108,0.6665507746088969,0.46219360058993797,0.23696891621664706,0.21661251109872573,0.21879071778122033,0.21564590209257822
0,-13,-32.18194644342938,-40.62300597238661,-6.275190007720369,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,-43.19919285488464,-29.536440558291915,-20.68858016609951,39.63961812675108,5,1,1,1,1,0,0,0,0.9507900620012234,0.728675861209721,0.5004580787142348,0.2783990325142617,0.2675820022661773,0.2578211472000136,0.2611370189105421
1,15,31.749926723937673,63.01142213840788,-6.275190007720369,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,69.12583342354228,-29.536440558291915,11.454218526304683,39.63961812675108,1,0,0,0,0,0,0,0,0.7706315690089993,0.5115092836260704,0.31759373297193333,0.16563145138426083,0.16819262184824652,0.17359522779161307,0.16987076159850154
1,-13,0.10503110485132926,7.2992521072698855,-6.275190007720369,19.424008659894593,-0.6205657461785694,-22.079004313102928,-42.99469004156934,69.12583342354228,78.68473319601337,-20.68858016609951,39.63961812675108,1,0,0,0,0,0,0,0,0.568480458946496,0.4705763201233532,0.34117791917208623,0.17149473361204706,0.15782405278253492,0.15163868425387775,0.15689703826536927
0,-18,7.2992521072698855,-8.032194296216991,-6.275190007720369,-49.51991545494345,-20.34482074943662,-57.59796544535699,-42.99469004156934,14.797989558389057,-0.6569301763486839,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.9202657976400326,0.6767536069854709,0.47315783000855705,0.24545247767346176,0.25706646179424714,0.21801664832335316,0.24911344072243718
0,-18,-6.318552611490688,-22.40268671367136,-6.275190007720369,19.424008659894593,-0.6205657461785694,-22.079004313102928,-42.99469004156934,69.12583342354228,-0.6569301763486839,-13.500139077538273,39.63961812675108,2,1,0,0,0,1,0,0,0.7661413414638811,0.5795687435887974,0.39251014076197777,0.19099818813192085,0.20172368812588867,0.1914256085260813,0.18413793927815658
1,-11,-2.565304319827164,63.01142213840788,13.812438390218707,19.424008659894593,-10.945907980638383,-22.079004313102928,-42.99469004156934,69.12583342354228,-6.25576901306983,11.454218526304683,39.63961812675108,1,0,0,0,0,0,0,0,0.6700812166724165,0.5227608613616582,0.32806935141028176,0.1698113291587653,0.14723666293746265,0.18404816044180933,0.15852159538490482
0,-11,0.10503110485132926,7.2992521072698855,-6.275190007720369,19.424008659894593,-20.34482074943662,130.94006011517888,-42.99469004156934,-43.19919285488464,-6.25576901306983,-13.500139077538273,39.63961812675108,4,1,1,1,0,0,0,1,0.6236816253044809,0.47452172917821495,0.2856073449117672,0.15140813433269665,0.12537228572691766,0.18125945801956758,0.1266215215126464
0,-13,-2.565304319827164,-8.032194296216991,-6.275190007720369,19.42400865989426,-10.945907980638383,-22.079004313102928,-42.99469004156934,38.697488071011776,-29.536440558291915,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.825856261703594,0.6276652951781079,0.41881589961351084,0.2055652256397442,0.211603232754798,0.21294911944703185,0.19601259821418
1,-13,7.2992521072698855,-8.032194296216991,-6.275190007720369,19.424008659894593,-20.34482074943662,-57.59796544535699,-42.99469004156934,38.697488071011776,78.68473319601337,11.454218526304683,39.63961812675108,1,0,0,0,0,0,0,0,0.7163705908108611,0.5653309429582798,0.38122843817408875,0.17866226435803875,0.15224796702525625,0.16574569019559807,0.18415452533027404
0,-18,-2.565304319827164,63.01142213840788,13.812438390218707,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,69.12583342354228,-6.25576901306983,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.6863104591351809,0.5324087199181464,0.36077923700716086,0.19033913584801676,0.17897288746870874,0.19035979830799338,0.1675898078418298
1,-13,-9.628494928275241,-14.050205903317284,-6.275190007720369,19.42400865989426,-0.6205657461785694,-22.079004313102928,-42.99469004156934,-31.13443821970031,-29.536440558291915,11.454218526304683,39.63961812675108,1,0,0,0,0,0,0,0,0.895598359902005,0.7036052250080568,0.4485305904144323,0.21933933517111773,0.18946291715663824,0.23979263851645158,0.21665880894347442
0,-13,40.399510995730445,63.01142213840788,-6.275190007720369,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,38.697488071011776,-29.536440558291915,-20.68858016609951,39.63961812675108,5,1,1,1,1,0,0,0,0.8524225213160043,0.5850274478703048,0.3890781521406458,0.20080200707888127,0.2159839812731213,0.19725863644598385,0.20128995254700732
0,-18,-21.196243191151094,-14.050205903317284,-6.275190007720369,-22.37610864042569,-0.6205657461785694,-22.079004313102928,-42.99469004156934,-43.19919285488464,-29.536440558291915,11.454218526304683,39.63961812675108,2,1,0,0,0,1,0,0,0.9338457860282469,0.7208536323664301,0.4620287556834404,0.2423404009057995,0.20862096537476504,0.2516594428062338,0.23899116516877328
1,-18,40.399510995730445,63.01142213840788,13.812438390218707,19.424008659894593,-10.945907980638383,130.94006011517888,-42.99469004156934,28.859638235579908,-29.536440558291915,-20.68858016609951,39.63961812675108,1,0,0,0,0,0,0,0,0.47772300179245025,0.39117863159847643,0.2421345559421509,0.1252682763561792,0.12370538590571345,0.1598671929599166,0.10924772107921495
0,-13,-9.628494928275241,-40.62300597238661,-6.275190007720369,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,-43.19919285488464,-6.25576901306983,-20.68858016609951,39.63961812675108,5,1,1,1,1,0,0,0,0.8985871007010753,0.7087238550662761,0.48808515997926405,0.2414045840692831,0.22302086501414542,0.2362021786423374,0.2284409252604847
0,89,0.10503110485132926,-11.87408699036024,13.812438390218707,19.424008659894593,-0.6205657461785694,-22.079004313102928,-42.99469004156934,69.12583342354228,-29.536440558291915,-13.500139077538273,39.63961812675108,2,1,0,0,0,1,0,0,0.5618897769920408,0.4564246090477308,0.3105162470613043,0.15714051104791857,0.16093030700621516,0.15553619280629077,0.13668352468907152
0,89,0.10503110485132926,-22.40268671367136,13.812438390218707,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,28.859638235579908,-29.536440558291915,-15.031468297078538,39.63961812675108,4,1,1,1,0,0,0,1,0.6520463579315466,0.5100982880302057,0.3426499429618163,0.1711837998761957,0.16752461095723742,0.16815171277269803,0.1495802185770965
0,-25,-9.628494928275241,-14.050205903317284,-6.275190007720369,19.42400865989426,-0.6205657461785694,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.9361014857626029,0.7629162526876073,0.5215827603148103,0.2645077416474472,0.2267726619006253,0.27133068235256347,0.25004562999335933
0,-18,-32.18194644342938,-40.62300597238661,-6.275190007720369,62.59153315035824,-20.34482074943662,-22.079004313102928,-42.99469004156934,-31.13443821970031,-0.6569301763486839,11.454218526304683,39.63961812675108,2,1,0,0,0,1,0,0,0.8492834659900504,0.6977441359242013,0.4513416283367607,0.21633823745949574,0.1724410237746552,0.2350473230367296,0.20401835377688068
0,-18,-2.565304319827164,63.01142213840788,-6.275190007720369,-22.37610864042569,-0.6205657461785694,130.94006011517888,-42.99469004156934,28.859638235579908,-29.536440558291915,-13.500139077538273,39.63961812675108,5,1,1,1,1,0,0,0,0.5643657934060349,0.39117863159847643,0.237295894206675,0.14273360500200802,0.1296324161130125,0.17049267522805706,0.11662664881260322
1,-18,-9.628494928275241,-40.62300597238661,13.812438390218707,62.59153315035824,-0.6205657461785694,130.94006011517888,-42.99469004156934,-31.13443821970031,-6.25576901306983,11.454218526304683,39.63961812675108,1,0,0,0,0,0,0,0,0.5932647800484719,0.5001929416163533,0.28475153222883753,0.13649090783933038,0.11187631770335421,0.1827233350735543,0.12190219755842836
0,89,-2.565304319827164,-8.032194296216991,-6.275190007720369,-102.02399197250914,-20.34482074943662,-57.59796544535699,-42.99469004156934,3.225703186350525,-0.6569301763486839,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.8628580747056824,0.5501785819433016,0.3787025064085173,0.21826544243853738,0.21228964031693448,0.1731197388990326,0.20265406479593717
0,-25,-2.565304319827164,10.11865790349539,13.812438390218707,19.424008659894593,-0.6205657461785694,-57.59796544535699,-42.99469004156934,28.859638235579908,78.68473319601337,-13.500139077538273,39.63961812675108,2,1,0,0,0,1,0,0,0.7382195509216227,0.5816633058726041,0.4121697819798674,0.2046630862542105,0.17401354262239463,0.1783024582080089,0.19464555816941403
0,-11,-9.628494928275241,-14.050205903317284,-6.275190007720369,-49.51991545494345,-10.945907980638383,-57.59796544535699,-42.99469004156934,14.797989558389057,-0.6569301763486839,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.917095090259356,0.6715767394829062,0.4696709525229942,0.25158327920676643,0.2556527380369367,0.2201156937659898,0.2461290721999153
0,89,-32.18194644342938,-8.032194296216991,13.812438390218707,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,11.454218526304683,39.63961812675108,3,1,1,0,0,0,1,0,0.8086510454938621,0.6278873102355225,0.38916209582176114,0.20808179432030458,0.14425798179427018,0.21217603635612428,0.17433056963038762
0,-18,-2.565304319827164,-14.050205903317284,-5.747567411099988,-102.02399197250914,-10.945907980638383,-57.59796544535699,-42.99469004156934,3.225703186350525,-0.6569301763486839,-15.031468297078538,39.63961812675108,2,1,0,0,0,1,0,0,0.952935087709239,0.6917370283770389,0.47953868649094844,0.26577809964205257,0.27818664609166277,0.22533635633411914,0.2744516979642447
1,-11,0.10503110485132926,7.2992521072698855,-6.275190007720369,-22.37610864042569,-10.945907980638383,130.94006011517888,-42.99469004156934,38.697488071011776,78.68473319601337,11.454218526304683,39.63961812675108,1,0,0,0,0,0,0,0,0.3649120141330644,0.3002977939730611,0.19280318574633531,0.11132354817871731,0.09084383321233051,0.12203655536520626,0.09937236468871058
0,-25,-9.628494928275241,-14.050205903317284,-6.275190007720369,19.42400865989426,-10.945907980638383,-22.079004313102928,-42.99469004156934,14.797989558389057,-0.6569301763486839,11.454218526304683,39.63961812675108,4,1,1,1,0,0,0,1,0.8392944277869098,0.6441051485525481,0.4112132631090432,0.1994385583916325,0.17921570108586055,0.2124512395672108,0.19926659174234937
0,-13,-21.196243191151094,-14.050205903317284,13.812438390218707,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-20.68858016609951,39.63961812675108,2,1,0,0,0,1,0,0,0.9581543489622961,0.7507046596054537,0.515573592362376,0.2884068581019032,0.256951999704437,0.26911947592304947,0.2693319708019766
0,15,-6.318552611490688,63.01142213840788,13.812438390218707,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-31.13443821970031,-29.536440558291915,-13.500139077538273,39.63961812675108,3,1,1,0,0,0,1,0,0.8089067518146462,0.6261587408192189,0.4070819151716167,0.2179189178597968,0.17196959698063516,0.22270803643002393,0.18617039202362784
0,-11,40.399510995730445,-14.050205903317284,13.812438390218707,62.59153315035824,-0.6205657461785694,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,11.454218526304683,39.63961812675108,3,1,1,0,0,0,1,0,0.8980942771688687,0.7486290524639253,0.48403123310754,0.2047395974986025,0.1752187499602355,0.2419130550689875,0.21950084204436515
0,15,-32.18194644342938,10.11865790349539,-6.275190007720369,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.8939000972885538,0.7082119781203516,0.4718705014059173,0.2565720945424291,0.19544746248495443,0.25471417356033527,0.2173484469542595
0,-18,-9.628494928275241,-14.050205903317284,-6.275190007720369,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-15.031468297078538,39.63961812675108,5,1,1,1,1,0,0,0,0.9315058340765652,0.7558433926618897,0.5150343446658089,0.26124252078405624,0.2228655419859357,0.2671181139834253,0.2453128800409797
1,-11,7.2992521072698855,10.11865790349539,-6.275190007720369,19.42400865989426,-10.945907980638383,-22.079004313102928,-42.99469004156934,28.859638235579908,-29.536440558291915,-15.031468297078538,39.63961812675108,1,0,0,0,0,0,0,0,0.8202434666393815,0.6251748550079933,0.41509859991239273,0.2029478649145965,0.20357899558131903,0.21166666304903084,0.19376377383177185
0,-18,31.749926723937673,-11.87408699036024,-6.275190007720369,19.424008659894593,-10.945907980638383,-57.59796544535699,-42.99469004156934,-81.901734177782,-0.6569301763486839,-15.031468297078538,39.63961812675108,5,1,1,1,1,0,0,0,0.9351599785898267,0.7688103070412534,0.5412941372576097,0.2529126556000473,0.2267707637534592,0.2475766205063552,0.262563025927821
0,-13,-2.565304319827164,7.2992521072698855,-5.747567411099988,-102.02399197250914,-10.945907980638383,-57.59796544535699,-42.99469004156934,3.225703186350525,-0.6569301763486839,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.9448844746905906,0.6741203552985523,0.46405358745250236,0.26201088817292084,0.2644986373269283,0.22173027679267523,0.26433161971566754
0,-11,-6.318552611490688,-22.40268671367136,-6.275190007720369,-22.37610864042569,-20.34482074943662,-22.079004313102928,-42.99469004156934,-43.19919285488464,-29.536440558291915,-20.68858016609951,39.63961812675108,2,1,0,0,0,1,0,0,0.9319642128606691,0.7172794937704061,0.48932473648383823,0.254757311379574,0.24524155000192457,0.24652717079956663,0.24424700805047667
0,-18,31.749926723937673,-11.87408699036024,-6.275190007720369,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,38.697488071011776,-6.25576901306983,-13.500139077538273,39.63961812675108,5,1,1,1,1,0,0,0,0.8060527558092645,0.6132065418214045,0.41186856844502856,0.1860892301176704,0.20183701295388137,0.19301535498406522,0.19315666134273843
0,89,-32.18194644342938,10.11865790349539,13.812438390218707,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,28.859638235579908,-6.25576901306983,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.6951105932258022,0.4650183404634977,0.3216418546359682,0.1952013526052457,0.17418027150145177,0.16578737801704957,0.15642217981710077
0,-13,-21.196243191151094,-14.050205903317284,13.812438390218707,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-20.68858016609951,39.63961812675108,5,1,1,1,1,0,0,0,0.9581543489622961,0.7507046596054537,0.515573592362376,0.2884068581019032,0.256951999704437,0.26911947592304947,0.2693319708019766
0,-18,-6.318552611490688,7.2992521072698855,-6.275190007720369,19.424008659894593,-0.6205657461785694,-22.079004313102928,-42.99469004156934,69.12583342354228,-6.25576901306983,-13.500139077538273,39.63961812675108,3,1,1,0,0,0,1,0,0.7462084371238115,0.5670943161198511,0.38101107884023844,0.19070945054271932,0.192858443465384,0.19298485203411483,0.17870522110837503
0,-13,-6.318552611490688,-11.87408699036024,-6.275190007720369,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,14.797989558389057,-29.536440558291915,-20.68858016609951,39.63961812675108,5,1,1,1,1,0,0,0,0.8543139684188181,0.6556237580680079,0.4431917495380808,0.22040693202936637,0.22069062983606427,0.2239933502493429,0.20641998842528753
0,-25,31.749926723937673,-11.87408699036024,-6.275190007720369,19.424008659894593,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-6.25576901306983,-15.031468297078538,39.63961812675108,5,1,1,1,1,0,0,0,0.9218246037263643,0.7435568893652972,0.508114164130531,0.2360292400917146,0.21296097887694948,0.24223419716855069,0.24192407400667335
0,-11,-32.18194644342938,-40.62300597238661,-6.275190007720369,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,78.68473319601337,-13.500139077538273,39.63961812675108,4,1,1,1,0,0,0,1,0.908507786588239,0.6680264092456979,0.46311526513739665,0.2578929907537404,0.19807995959043315,0.21022470506120425,0.23851702168331299
0,-18,31.749926723937673,-22.40268671367136,-6.275190007720369,19.424008659894593,-10.945907980638383,-22.079004313102928,-42.99469004156934,69.12583342354228,-0.6569301763486839,-13.500139077538273,39.63961812675108,4,1,1,1,0,0,0,1,0.7661413414638811,0.5795687435887974,0.39251014076197777,0.1749999164224454,0.20172368812588867,0.18048812350459648,0.18413793927815658
0,-11,-9.628494928275241,-14.050205903317284,-6.275190007720369,-49.51991545494345,-20.34482074943662,-57.59796544535699,-42.99469004156934,38.697488071011776,-0.6569301763486839,-20.68858016609951,39.63961812675108,3,1,1,0,0,0,1,0,0.9012858115331165,0.6464232788819528,0.45210295022613683,0.24133911704706773,0.25432660021174736,0.21114412782163797,0.23669012711053602
0,-13,31.749926723937673,-22.40268671367136,-6.275190007720369,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,-31.13443821970031,-6.25576901306983,11.454218526304683,39.63961812675108,4,1,1,1,0,0,0,1,0.9283866488022712,0.6871485366795321,0.4405013002286604,0.2102478839689529,0.20723171017150419,0.2135428710483068,0.23578059934363305
0,-18,-9.628494928275241,-14.050205903317284,-6.275190007720369,-49.51991545494345,-10.945907980638383,-22.079004313102928,-42.99469004156934,-31.13443821970031,78.68473319601337,-15.031468297078538,39.63961812675108,3,1,1,0,0,0,1,0,0.860717960493342,0.6066539157600074,0.4206374125729883,0.22722647268862275,0.19046991949290315,0.1879275568809972,0.2168039524160955
0,-18,-32.18194644342938,-14.050205903317284,-6.275190007720369,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-43.19919285488464,-29.536440558291915,-20.68858016609951,39.63961812675108,2,1,0,0,0,1,0,0,0.9088154025760401,0.7208536323664301,0.491635602037598,0.26039775679698673,0.22736213644075812,0.25944526135888246,0.2314722896371633
0,89,-2.565304319827164,-8.032194296216991,13.812438390218707,19.424008659894593,-10.945907980638383,130.94006011517888,-42.99469004156934,-81.901734177782,-29.536440558291915,11.454218526304683,39.63961812675108,5,1,1,1,1,0,0,0,0.5100830608687327,0.41668800191829664,0.23352699100080043,0.12759769139245591,0.09098035306226868,0.15963922046247606,0.1017317340972093
0,-11,-2.565304319827164,10.11865790349539,-6.275190007720369,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-20.68858016609951,39.63961812675108,5,1,1,1,1,0,0,0,0.9517336309538947,0.737012358753594,0.501419997456764,0.27514498711806856,0.24443171594911559,0.25984228757594724,0.26058187878477035
0,-18,-6.318552611490688,-22.40268671367136,-6.275190007720369,-49.51991545494345,-0.6205657461785694,-22.079004313102928,-42.99469004156934,14.797989558389057,-6.25576901306983,11.454218526304683,39.63961812675108,4,1,1,1,0,0,0,1,0.9043424986452493,0.6454904665325691,0.41185689881954535,0.21242693643595673,0.2076587980459226,0.21113568532953556,0.22151163195810494
0,-13,-21.196243191151094,-14.050205903317284,13.812438390218707,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,-43.19919285488464,-29.536440558291915,11.454218526304683,39.63961812675108,4,1,1,1,0,0,0,1,0.9437589107844062,0.7152559030176147,0.45737542764445827,0.246981742201955,0.21689128445152447,0.2487900833962097,0.24553802495108634
0,-18,-21.196243191151094,-40.62300597238661,-5.747567411099988,-22.37610864042569,-20.34482074943662,-22.079004313102928,-42.99469004156934,38.697488071011776,-0.6569301763486839,11.454218526304683,39.63961812675108,5,1,1,1,1,0,0,0,0.8671201089143201,0.6246682536634149,0.40086426936805136,0.2037657729833089,0.20034935752202518,0.20490900524466596,0.2069272568221108
0,-18,-9.628494928275241,-14.050205903317284,-6.275190007720369,19.42400865989426,-20.34482074943662,-22.079004313102928,-42.99469004156934,-81.901734177782,-29.536440558291915,-15.031468297078538,39.63961812675108,2,1,0,0,0,1,0,0,0.9315058340765652,0.7558433926618897,0.5150343446658089,0.26124252078405624,0.2228655419859357,0.2671181139834253,0.2453128800409797
0,15,0.10503110485132926,-11.87408699036024,-6.275190007720369,-49.51991545494345,-20.34482074943662,-22.079004313102928,-42.99469004156934,69.12583342354228,78.68473319601337,-20.68858016609951,39.63961812675108,4,1,1,1,0,0,0,1,0.6579042322374402,0.44412762433836445,0.32651655676970226,0.17631692444654554,0.1750458568727585,0.14154337817585777,0.16568243988691567
0,-13,31.749926723937673,-11.87408699036024,-6.275190007720369,19.424008659894593,-10.945907980638383,-22.079004313102928,-42.99469004156934,28.859638235579908,-0.6569301763486839,-13.500139077538273,39.63961812675108,5,1,1,1,1,0,0,0,0.802346282066267,0.611948513426075,0.41149747552347427,0.18643877728195535,0.196856514887739,0.19128812532338305,0.19212398615277926
